configuration_id,task_id,audit_snapshot,audit_outcome,axioms,axiom_list_complete
claude_fable_low,455,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
claude_fable_low,456,retained_axiom_audit,clean,,False
claude_fable_low,457,retained_axiom_audit,forbidden_dependency,Classical.choice|Quot.sound|propext|sorryAx,True
claude_fable_low,458,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
claude_fable_low,459,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
claude_fable_low,460,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
claude_fable_low,462,retained_axiom_audit,clean,Quot.sound|propext,True
claude_fable_low,466,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
claude_fable_low,467,retained_axiom_audit,clean,Quot.sound|propext,True
claude_fable_low,468,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
claude_fable_low,469,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
claude_fable_low,471,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
claude_fable_low,472,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
claude_fable_low,473,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,4,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,5,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,14,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,15,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,29,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,121,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,122,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,123,retained_axiom_audit,clean,Quot.sound|propext,True
forall_fable_low,124,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,125,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,126,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,127,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,128,retained_axiom_audit,forbidden_dependency,Lean.ofReduceBool|Lean.trustCompiler|propext,False
forall_fable_low,129,retained_axiom_audit,forbidden_dependency,Lean.ofReduceBool|Lean.trustCompiler|propext,False
forall_fable_low,131,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,132,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,133,retained_axiom_audit,clean,propext,False
forall_fable_low,134,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,135,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,136,retained_axiom_audit,clean,propext,True
forall_fable_low,137,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,138,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,139,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,140,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,141,retained_axiom_audit,clean,propext,False
forall_fable_low,142,retained_axiom_audit,clean,Quot.sound|propext,True
forall_fable_low,143,retained_axiom_audit,clean,propext,True
forall_fable_low,144,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,145,retained_axiom_audit,forbidden_dependency,Lean.ofReduceBool|Lean.trustCompiler|propext,False
forall_fable_low,146,retained_axiom_audit,clean,propext,False
forall_fable_low,147,retained_axiom_audit,clean,Quot.sound|propext,True
forall_fable_low,148,retained_axiom_audit,clean,Quot.sound|propext,True
forall_fable_low,149,retained_axiom_audit,forbidden_dependency,Lean.ofReduceBool|Lean.trustCompiler|propext,False
forall_fable_low,150,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,152,retained_axiom_audit,forbidden_dependency,Lean.ofReduceBool|Lean.trustCompiler|propext,False
forall_fable_low,153,retained_axiom_audit,forbidden_dependency,Lean.ofReduceBool|Lean.trustCompiler|propext,False
forall_fable_low,154,retained_axiom_audit,clean,propext,True
forall_fable_low,155,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,156,retained_axiom_audit,clean,Quot.sound|propext,True
forall_fable_low,157,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,158,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,159,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,160,retained_axiom_audit,clean,Quot.sound|propext,True
forall_fable_low,161,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,163,retained_axiom_audit,clean,Quot.sound|propext,True
forall_fable_low,164,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,165,retained_axiom_audit,clean,Quot.sound|propext,True
forall_fable_low,168,retained_axiom_audit,clean,Quot.sound|propext,True
forall_fable_low,169,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,171,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,176,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,178,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,194,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,222,retained_axiom_audit,clean,Quot.sound|propext,True
forall_fable_low,245,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,246,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,247,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,249,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,250,retained_axiom_audit,clean,Quot.sound|propext,True
forall_fable_low,265,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,266,retained_axiom_audit,forbidden_dependency,sorryAx,True
forall_fable_low,268,retained_axiom_audit,forbidden_dependency,sorryAx,True
forall_fable_low,271,retained_axiom_audit,clean,,False
forall_fable_low,272,retained_axiom_audit,forbidden_dependency,Quot.sound|propext|sorryAx,True
forall_fable_low,273,retained_axiom_audit,clean,Quot.sound|propext,True
forall_fable_low,274,retained_axiom_audit,clean,Quot.sound|propext,True
forall_fable_low,275,retained_axiom_audit,clean,propext,True
forall_fable_low,277,retained_axiom_audit,clean,,False
forall_fable_low,281,retained_axiom_audit,clean,propext,True
forall_fable_low,356,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,357,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,359,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,361,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,378,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,381,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,392,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,396,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,444,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,445,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,446,retained_axiom_audit,clean,Quot.sound|propext,True
forall_fable_low,447,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,450,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,451,retained_axiom_audit,clean,Quot.sound,True
forall_fable_low,452,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,453,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,454,retained_axiom_audit,forbidden_dependency,Classical.choice|Quot.sound|propext|sorryAx,True
forall_fable_low,455,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,456,retained_axiom_audit,clean,,False
forall_fable_low,457,retained_axiom_audit,forbidden_dependency,Classical.choice|Quot.sound|propext|sorryAx,True
forall_fable_low,458,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,459,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,460,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,462,retained_axiom_audit,clean,Quot.sound|propext,True
forall_fable_low,466,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,467,retained_axiom_audit,clean,Quot.sound|propext,True
forall_fable_low,468,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,469,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,471,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,472,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_fable_low,473,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
codex_sol_low,222,dependency_recovery,clean,Quot.sound|propext,True
forall_sol_low_codex,4,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,5,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,14,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,15,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,29,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,122,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,123,retained_axiom_audit,clean,Quot.sound|propext,True
forall_sol_low_codex,124,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,125,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,126,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,127,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,128,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,129,retained_axiom_audit,forbidden_dependency,Lean.ofReduceBool|Lean.trustCompiler|propext,False
forall_sol_low_codex,131,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,132,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,133,retained_axiom_audit,clean,propext,False
forall_sol_low_codex,134,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,135,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,136,retained_axiom_audit,clean,propext,True
forall_sol_low_codex,137,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,138,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,139,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,140,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,141,retained_axiom_audit,clean,propext,False
forall_sol_low_codex,142,retained_axiom_audit,clean,Quot.sound|propext,True
forall_sol_low_codex,143,retained_axiom_audit,clean,propext,True
forall_sol_low_codex,144,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,145,retained_axiom_audit,forbidden_dependency,Lean.ofReduceBool|Lean.trustCompiler|propext,False
forall_sol_low_codex,146,retained_axiom_audit,clean,propext,False
forall_sol_low_codex,147,retained_axiom_audit,clean,Quot.sound|propext,True
forall_sol_low_codex,148,retained_axiom_audit,clean,Quot.sound|propext,True
forall_sol_low_codex,149,retained_axiom_audit,forbidden_dependency,Lean.ofReduceBool|Lean.trustCompiler|propext,False
forall_sol_low_codex,150,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,152,retained_axiom_audit,forbidden_dependency,Lean.ofReduceBool|Lean.trustCompiler|propext,False
forall_sol_low_codex,153,retained_axiom_audit,forbidden_dependency,Lean.ofReduceBool|Lean.trustCompiler|propext,False
forall_sol_low_codex,154,retained_axiom_audit,clean,propext,True
forall_sol_low_codex,155,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,156,retained_axiom_audit,clean,Quot.sound|propext,True
forall_sol_low_codex,157,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,158,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,159,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,160,retained_axiom_audit,clean,Quot.sound|propext,True
forall_sol_low_codex,161,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,163,retained_axiom_audit,clean,Quot.sound|propext,True
forall_sol_low_codex,164,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,165,retained_axiom_audit,clean,Quot.sound|propext,True
forall_sol_low_codex,168,retained_axiom_audit,clean,Quot.sound|propext,True
forall_sol_low_codex,169,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,171,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,176,retained_axiom_audit,clean,Quot.sound|propext,True
forall_sol_low_codex,178,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,194,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,222,retained_axiom_audit,clean,Quot.sound|propext,True
forall_sol_low_codex,245,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,246,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,247,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,249,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,250,retained_axiom_audit,clean,Quot.sound|propext,True
forall_sol_low_codex,265,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,266,retained_axiom_audit,forbidden_dependency,sorryAx,True
forall_sol_low_codex,268,retained_axiom_audit,forbidden_dependency,sorryAx,True
forall_sol_low_codex,271,retained_axiom_audit,clean,,False
forall_sol_low_codex,272,retained_axiom_audit,forbidden_dependency,Quot.sound|propext|sorryAx,True
forall_sol_low_codex,273,retained_axiom_audit,clean,Quot.sound|propext,True
forall_sol_low_codex,274,retained_axiom_audit,clean,Quot.sound|propext,True
forall_sol_low_codex,275,retained_axiom_audit,forbidden_dependency,propext|sorryAx,True
forall_sol_low_codex,277,retained_axiom_audit,clean,Quot.sound|propext,True
forall_sol_low_codex,281,retained_axiom_audit,clean,propext,True
forall_sol_low_codex,356,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,357,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,359,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,361,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,378,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,381,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,392,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,396,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,444,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,445,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,446,retained_axiom_audit,clean,Quot.sound|propext,True
forall_sol_low_codex,447,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,450,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,451,retained_axiom_audit,clean,Quot.sound,True
forall_sol_low_codex,452,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,453,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,454,retained_axiom_audit,forbidden_dependency,Classical.choice|Quot.sound|propext|sorryAx,True
forall_sol_low_codex,455,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,456,retained_axiom_audit,clean,,False
forall_sol_low_codex,457,retained_axiom_audit,forbidden_dependency,Classical.choice|Quot.sound|propext|sorryAx,True
forall_sol_low_codex,458,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,459,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,460,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,462,retained_axiom_audit,clean,Quot.sound|propext,True
forall_sol_low_codex,466,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,467,retained_axiom_audit,clean,Quot.sound|propext,True
forall_sol_low_codex,468,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,469,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,471,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,472,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_low_codex,473,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
codex_sol_xhigh,222,dependency_recovery,clean,Quot.sound|propext,True
forall_sol_xhigh_codex,4,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,5,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,14,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,15,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,29,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,121,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,122,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,123,cumulative_axiom_audit,clean,Quot.sound|propext,True
forall_sol_xhigh_codex,124,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,125,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,126,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,127,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,128,cumulative_axiom_audit,forbidden_dependency,Lean.ofReduceBool|Lean.trustCompiler|propext,False
forall_sol_xhigh_codex,129,cumulative_axiom_audit,forbidden_dependency,Lean.ofReduceBool|Lean.trustCompiler|propext,False
forall_sol_xhigh_codex,131,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,132,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,133,cumulative_axiom_audit,clean,propext,False
forall_sol_xhigh_codex,134,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,135,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,136,cumulative_axiom_audit,clean,propext,True
forall_sol_xhigh_codex,137,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,138,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,139,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,140,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,141,cumulative_axiom_audit,clean,propext,False
forall_sol_xhigh_codex,142,cumulative_axiom_audit,clean,Quot.sound|propext,True
forall_sol_xhigh_codex,143,cumulative_axiom_audit,clean,propext,True
forall_sol_xhigh_codex,144,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,145,cumulative_axiom_audit,forbidden_dependency,Lean.ofReduceBool|Lean.trustCompiler|propext,False
forall_sol_xhigh_codex,146,cumulative_axiom_audit,clean,propext,False
forall_sol_xhigh_codex,147,cumulative_axiom_audit,clean,Quot.sound|propext,True
forall_sol_xhigh_codex,148,cumulative_axiom_audit,clean,Quot.sound|propext,True
forall_sol_xhigh_codex,149,cumulative_axiom_audit,forbidden_dependency,Lean.ofReduceBool|Lean.trustCompiler|propext,False
forall_sol_xhigh_codex,150,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,152,cumulative_axiom_audit,forbidden_dependency,Lean.ofReduceBool|Lean.trustCompiler|propext,False
forall_sol_xhigh_codex,153,cumulative_axiom_audit,forbidden_dependency,Lean.ofReduceBool|Lean.trustCompiler|propext,False
forall_sol_xhigh_codex,154,cumulative_axiom_audit,clean,propext,True
forall_sol_xhigh_codex,155,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,156,cumulative_axiom_audit,clean,Quot.sound|propext,True
forall_sol_xhigh_codex,157,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,158,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,159,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,160,cumulative_axiom_audit,clean,Quot.sound|propext,True
forall_sol_xhigh_codex,161,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,163,cumulative_axiom_audit,clean,Quot.sound|propext,True
forall_sol_xhigh_codex,164,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,165,cumulative_axiom_audit,clean,Quot.sound|propext,True
forall_sol_xhigh_codex,168,cumulative_axiom_audit,clean,Quot.sound|propext,True
forall_sol_xhigh_codex,169,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,171,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,176,cumulative_axiom_audit,clean,Quot.sound|propext,True
forall_sol_xhigh_codex,178,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,194,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,222,cumulative_axiom_audit,clean,Quot.sound|propext,True
forall_sol_xhigh_codex,245,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,246,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,247,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,249,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,250,cumulative_axiom_audit,clean,Quot.sound|propext,True
forall_sol_xhigh_codex,265,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,266,cumulative_axiom_audit,forbidden_dependency,sorryAx,True
forall_sol_xhigh_codex,268,cumulative_axiom_audit,forbidden_dependency,sorryAx,True
forall_sol_xhigh_codex,271,cumulative_axiom_audit,clean,,False
forall_sol_xhigh_codex,272,cumulative_axiom_audit,forbidden_dependency,Quot.sound|propext|sorryAx,True
forall_sol_xhigh_codex,273,cumulative_axiom_audit,clean,Quot.sound|propext,True
forall_sol_xhigh_codex,274,cumulative_axiom_audit,clean,Quot.sound|propext,True
forall_sol_xhigh_codex,275,cumulative_axiom_audit,forbidden_dependency,propext|sorryAx,True
forall_sol_xhigh_codex,277,cumulative_axiom_audit,clean,Quot.sound|propext,True
forall_sol_xhigh_codex,281,cumulative_axiom_audit,clean,propext,True
forall_sol_xhigh_codex,356,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,357,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,359,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,361,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,378,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,381,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,392,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,396,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,444,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,445,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,446,cumulative_axiom_audit,clean,Quot.sound|propext,True
forall_sol_xhigh_codex,447,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,450,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,451,cumulative_axiom_audit,clean,Quot.sound,True
forall_sol_xhigh_codex,452,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,453,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,454,cumulative_axiom_audit,forbidden_dependency,Classical.choice|Quot.sound|propext|sorryAx,True
forall_sol_xhigh_codex,455,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,456,cumulative_axiom_audit,clean,,False
forall_sol_xhigh_codex,457,cumulative_axiom_audit,forbidden_dependency,Classical.choice|Quot.sound|propext|sorryAx,True
forall_sol_xhigh_codex,458,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,459,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,460,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,462,cumulative_axiom_audit,clean,Quot.sound|propext,True
forall_sol_xhigh_codex,466,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,467,cumulative_axiom_audit,clean,Quot.sound|propext,True
forall_sol_xhigh_codex,468,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,469,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,471,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,472,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
forall_sol_xhigh_codex,473,cumulative_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,4,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,5,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,14,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,15,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
